"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KIAA1549",1.17088125440805e-13,1.05108497532331,0.397,0.504,3.51264376322416e-10
"MYO1F",1.2274990690091e-13,1.73278324888877,0.397,0.44,3.6824972070273e-10
"LOC106992418",1.25063627339351e-13,4.7809944036701,0.398,0.461,3.75190882018052e-10
"SYNPO2",1.28576743356018e-13,2.65966547059429,0.211,0.33,3.85730230068055e-10
"SPATA1",1.29290915380713e-13,8.00234546255854,0.244,0.331,3.87872746142139e-10
"RHOXF1",1.32756441771202e-13,3.35312371993576,0.328,0.411,3.98269325313606e-10
"ZSWIM7",1.36657838964384e-13,1.26401279375172,0.245,0.311,4.09973516893151e-10
"APBA2",1.37585978391799e-13,2.37726991261783,0.388,0.442,4.12757935175398e-10
"MFSD6",1.39079415118669e-13,1.13298736295722,0.432,0.494,4.17238245356006e-10
"PLCXD2",1.4040771194363e-13,5.81079074551133,0.297,0.402,4.21223135830889e-10
"PXK",1.49146491633422e-13,0.220204407249686,0.148,0.138,4.47439474900265e-10
"LOC708994",1.5137075978175e-13,0.920568911248934,0.404,0.492,4.54112279345249e-10
"YPEL5",1.56805861935944e-13,1.44610021387053,0.363,0.385,4.70417585807831e-10
"RNF24",1.64657282087784e-13,-0.446257435954764,0.296,0.404,4.93971846263352e-10
"ZFP36",1.69759239589114e-13,0.344143212674745,0.344,0.359,5.09277718767342e-10
"MACROD2",1.80694147636292e-13,2.85865577455683,0.184,0.226,5.42082442908877e-10
"RUNX2",1.99824611699096e-13,2.64578189714719,0.54,0.618,5.99473835097289e-10
"PRR5",2.03645865499847e-13,1.32837695099359,0.306,0.365,6.10937596499541e-10
"CENPU",2.0686477872629e-13,2.66481596524451,0.199,0.26,6.20594336178869e-10
"PER3",2.07406104679935e-13,2.05968567168415,0.362,0.431,6.22218314039806e-10
"CTSC",2.12363702109552e-13,2.81645780527227,0.255,0.303,6.37091106328656e-10
"STARD3NL",2.14674187098044e-13,0.734298056285225,0.389,0.45,6.44022561294133e-10
"EGR1",2.34480438003198e-13,3.82975100944688,0.35,0.37,7.03441314009595e-10
"RASGRF1",2.43649132101919e-13,10.5916168969086,0.103,0.152,7.30947396305757e-10
"TXK",2.48133678748424e-13,2.17931775813885,0.381,0.43,7.44401036245272e-10
"LIMA1",2.70104162377322e-13,-0.531041207355914,0.193,0.279,8.10312487131966e-10
"WARS",2.7522708410382e-13,0.982533927398839,0.149,0.187,8.25681252311461e-10
"CCDC146",2.96564643033224e-13,1.85160805987654,0.134,0.17,8.89693929099673e-10
"MYO6",3.1311181921312e-13,3.28382114349446,0.44,0.523,9.3933545763936e-10
"CDK6",3.14540702553016e-13,2.45455287212428,0.384,0.401,9.43622107659047e-10
"ZNF277",3.26774682022368e-13,0.863870752476009,0.364,0.414,9.80324046067105e-10
"RALA",3.37899879117507e-13,4.14824215533302,0.299,0.314,1.01369963735252e-09
"NT5DC3",3.40446200578778e-13,5.06820415651753,0.165,0.228,1.02133860173634e-09
"PDSS2",3.5627519381014e-13,0.312853578502339,0.363,0.412,1.06882558143042e-09
"SNX30",3.64246890669586e-13,0.668362294800144,0.22,0.225,1.09274067200876e-09
"FOXP4",3.687553554542e-13,6.06134862406356,0.19,0.216,1.1062660663626e-09
"ADAL",3.90543676886378e-13,7.79076700657093,0.219,0.297,1.17163103065913e-09
"UBE2Q2",3.9512147285834e-13,0.771140714561825,0.263,0.328,1.18536441857502e-09
"TXNRD1",4.06444188948289e-13,0.477607196398008,0.266,0.323,1.21933256684487e-09
"IRS2",4.22512443499179e-13,4.44547461433179,0.173,0.226,1.26753733049754e-09
"LOC106994763",4.23559471010817e-13,0.353224020390766,0.363,0.415,1.27067841303245e-09
"NUAK2",4.29759557617611e-13,1.87637763991329,0.183,0.241,1.28927867285283e-09
"KBTBD12",4.53598965680242e-13,6.22312336394714,0.159,0.292,1.36079689704073e-09
"BBS9",4.55511440127343e-13,2.93248702833778,0.415,0.466,1.36653432038203e-09
"LOC106994433",4.7122271800797e-13,2.23505664423332,0.191,0.277,1.41366815402391e-09
"CARMIL1",5.01723373574584e-13,1.43278311267059,0.37,0.427,1.50517012072375e-09
"STN1",5.25077424562679e-13,-1.62159960906181,0.318,0.413,1.57523227368804e-09
"EPSTI1",5.29696886336869e-13,2.76366789401958,0.329,0.346,1.58909065901061e-09
"AMMECR1",5.32593812308585e-13,1.2307738106889,0.372,0.427,1.59778143692576e-09
"OXNAD1",5.35253631204675e-13,1.1741725812201,0.322,0.376,1.60576089361403e-09
"LOC114677140",5.55549533303819e-13,3.61610516601628,0.417,0.514,1.66664859991146e-09
"SELPLG",5.58790108683453e-13,1.2488984999627,0.295,0.374,1.67637032605036e-09
"IRF4",5.65060576487413e-13,3.84514681728379,0.099,0.118,1.69518172946224e-09
"LOC114675470",5.65978920666669e-13,2.80541170670751,0.428,0.557,1.69793676200001e-09
"ZNF367",6.23877950117486e-13,0.496423506784448,0.193,0.252,1.87163385035246e-09
"LOC114674933",6.5742062547596e-13,1.05861004000745,0.244,0.354,1.97226187642788e-09
"ADGRE5",6.78559458536798e-13,3.5162807143972,0.454,0.509,2.03567837561039e-09
"LOC114671905",7.0900493729442e-13,2.21109908793575,0.292,0.331,2.12701481188326e-09
"JAKMIP2",7.9236457347277e-13,2.71106499133817,0.375,0.404,2.37709372041831e-09
"TTK",8.14611073708769e-13,2.49731075700814,0.238,0.314,2.44383322112631e-09
"SLA2",8.22489929840477e-13,1.90654333973067,0.42,0.522,2.46746978952143e-09
"CHMP3",8.47723229923585e-13,-0.225932239391455,0.266,0.344,2.54316968977075e-09
"MGLL",8.97828391740242e-13,5.91687442578353,0.122,0.177,2.69348517522073e-09
"N4BP2L1",9.56229408230578e-13,0.436841233781392,0.392,0.47,2.86868822469173e-09
"CPEB2",1.08454744666601e-12,2.2027273405196,0.353,0.413,3.25364233999803e-09
"LOC114670476",1.10043427337305e-12,5.44215174436634,0.299,0.389,3.30130282011915e-09
"LOC106997195",1.11533713102524e-12,2.45814999835509,0.381,0.436,3.34601139307572e-09
"PDZRN3",1.15621245019861e-12,2.80551628115584,0.488,0.532,3.46863735059583e-09
"OSBPL3",1.18537764420124e-12,3.76073698176765,0.477,0.552,3.55613293260372e-09
"CYTH3",1.19626788814246e-12,4.5572969965029,0.226,0.309,3.58880366442739e-09
"RIC3",1.20408004636853e-12,-0.712094392741366,0.325,0.382,3.61224013910558e-09
"SLFN12L",1.31803564577134e-12,-3.38096539646113,0.409,0.484,3.95410693731403e-09
"PPP2R3A",1.33472324451385e-12,5.79084896460023,0.203,0.291,4.00416973354156e-09
"HEG1",1.36014406576267e-12,1.83049823810573,0.312,0.348,4.08043219728802e-09
"BRCA2",1.38275871493816e-12,1.31451941609641,0.076,0.113,4.14827614481447e-09
"LOC106996781",1.39657610353576e-12,5.73572628843812,0.257,0.348,4.18972831060728e-09
"LOC720538",1.53553368350015e-12,2.76467134838083,0.354,0.43,4.60660105050046e-09
"INVS",1.57292621101428e-12,0.842473625016604,0.33,0.365,4.71877863304283e-09
"HS2ST1",1.57737886707585e-12,1.81421526417769,0.376,0.416,4.73213660122756e-09
"RPS6KA5",1.67714801115362e-12,0.764275364650052,0.333,0.344,5.03144403346085e-09
"LONRF1",1.70125133786453e-12,0.56620540801206,0.148,0.233,5.10375401359358e-09
"PELI2",1.85212818480278e-12,1.06526300123006,0.231,0.334,5.55638455440833e-09
"UST",1.981644391421e-12,-2.49555968797468,0.388,0.439,5.94493317426299e-09
"CEP78",2.00223263703714e-12,3.47414688665737,0.301,0.388,6.00669791111141e-09
"LOC114675795",2.02893767763678e-12,1.60668494525159,0.27,0.338,6.08681303291034e-09
"PLSCR1",2.0401762948272e-12,5.40189938692499,0.312,0.41,6.12052888448159e-09
"CSRP1",2.05452059458179e-12,3.58614617886063,0.25,0.339,6.16356178374537e-09
"LOC723056",2.05725401966649e-12,3.73139303923712,0.276,0.305,6.17176205899948e-09
"PAK3",2.07298756776893e-12,7.65196377451938,0.167,0.202,6.21896270330679e-09
"PRAM1",2.18625232815225e-12,2.7189892688586,0.253,0.353,6.55875698445675e-09
"ATRN",2.20689401157885e-12,0.754280146450569,0.368,0.419,6.62068203473655e-09
"STX18",2.24370689370853e-12,0.86916162194452,0.339,0.394,6.73112068112559e-09
"MTMR12",2.25024524931158e-12,2.19492870166466,0.42,0.466,6.75073574793474e-09
"MCF2",2.27856209844033e-12,5.599775979218,0.2,0.263,6.835686295321e-09
"DENND1B",2.28706678733338e-12,2.63245851059396,0.49,0.531,6.86120036200015e-09
"SLC41A2",2.34508369918607e-12,2.59564777192082,0.105,0.115,7.0352510975582e-09
"RASGEF1A",2.3562341327119e-12,3.73472870325019,0.393,0.508,7.0687023981357e-09
"C6H5orf56",2.37966177676012e-12,0.741214415537373,0.435,0.499,7.13898533028035e-09
"PREP",2.41215595998376e-12,0.541997402780321,0.422,0.491,7.23646787995128e-09
"CCDC50",2.48363825318212e-12,-1.65486355012072,0.101,0.1,7.45091475954636e-09
"ATP10D",2.49912402417602e-12,0.863189480778881,0.279,0.282,7.49737207252807e-09
"DPH6",2.50103454309281e-12,0.50754305241089,0.345,0.377,7.50310362927843e-09
"PDLIM1",2.56881235076585e-12,5.02618261100868,0.253,0.316,7.70643705229755e-09
"CTSB",2.63637728017164e-12,5.72216367602489,0.139,0.166,7.90913184051491e-09
"GZMK",2.75329808477115e-12,4.01591489061805,0.249,0.298,8.25989425431344e-09
"CAMTA1",2.80216078816064e-12,0.651745156699,0.358,0.412,8.40648236448193e-09
"ANKAR",2.86334488657111e-12,1.5436273285023,0.255,0.32,8.59003465971334e-09
"LOC106993394",2.89214807567952e-12,1.02404885042265,0.301,0.333,8.67644422703856e-09
"PPP2R2B",3.34509381395486e-12,3.52782156816932,0.372,0.408,1.00352814418646e-08
"CCDC125",3.36003933154618e-12,0.940551314192245,0.239,0.346,1.00801179946385e-08
"GLIPR1",3.380866965214e-12,3.35106760571988,0.374,0.443,1.0142600895642e-08
"PDGFD",3.54044413970505e-12,4.54374275041782,0.249,0.282,1.06213324191151e-08
"ATP11A",3.55840442793550e-12,0.852599608023177,0.344,0.37,1.06752132838065e-08
"CRY1",3.71039994688598e-12,0.615436490881548,0.285,0.372,1.11311998406579e-08
"CORO2A",3.74715647738535e-12,2.23439310604476,0.359,0.442,1.1241469432156e-08
"PDE8A",3.78943699186444e-12,3.95956601107931,0.368,0.427,1.13683109755933e-08
"SEC14L2",3.80440304584222e-12,3.55883092801897,0.218,0.296,1.14132091375267e-08
"CD58",3.8907048749601e-12,0.800694075992654,0.355,0.388,1.16721146248803e-08
"ASB1",4.15793226055734e-12,1.29952402340072,0.312,0.36,1.2473796781672e-08
"TIGIT",4.16422918606784e-12,7.23537692529369,0.233,0.279,1.24926875582035e-08
"LOC106993335",4.17032513015335e-12,3.59504349324453,0.254,0.341,1.25109753904601e-08
"LOC100425941",4.3306166407144e-12,0.463381881459607,0.367,0.408,1.29918499221432e-08
"CPEB3",4.80828726705543e-12,2.29115621018342,0.242,0.291,1.44248618011663e-08
"TSPAN5",4.94312801607288e-12,4.98335978571988,0.371,0.399,1.48293840482186e-08
"MINK1",5.3783707991625e-12,0.529769610701072,0.298,0.317,1.61351123974875e-08
"LOC106997133",5.44053478512178e-12,0.495650686228839,0.263,0.315,1.63216043553653e-08
"PRORP",5.55610411974226e-12,1.67834608559378,0.294,0.364,1.66683123592268e-08
"GSN",5.80235306350309e-12,0.963048511758695,0.209,0.229,1.74070591905093e-08
"LOC698300",5.89584004807387e-12,0.622243817220991,0.273,0.354,1.76875201442216e-08
"ANKS1A",6.0635384338438e-12,0.67900251071601,0.345,0.38,1.81906153015314e-08
"SLC27A2",6.07417333666087e-12,3.91505210229551,0.275,0.375,1.82225200099826e-08
"SLC10A7",6.32135565480386e-12,2.49973110698393,0.344,0.391,1.89640669644116e-08
"KLHL5",6.32230442117834e-12,0.270616292503445,0.316,0.363,1.8966913263535e-08
"HIPK2",6.47721838419616e-12,0.568094623866528,0.301,0.32,1.94316551525885e-08
"CFDP1",7.19931634555666e-12,0.913958133046143,0.331,0.374,2.159794903667e-08
"ETV6",7.38372082995241e-12,2.5524089191521,0.314,0.33,2.21511624898572e-08
"GLDN",7.43953095499766e-12,5.20371115573761,0.213,0.257,2.2318592864993e-08
"MYZAP",7.6208400754723e-12,2.16237878882981,0.09,0.124,2.28625202264169e-08
"NT5DC1",8.08783128002366e-12,0.496637789602629,0.343,0.349,2.4263493840071e-08
"ANKRD28",8.21686238371644e-12,4.95317003735757,0.431,0.488,2.46505871511493e-08
"IGF1R",8.43221504745602e-12,-0.360920907814504,0.279,0.332,2.5296645142368e-08
"ZNRF1",8.50296513658247e-12,3.20684507281129,0.098,0.124,2.55088954097474e-08
"ADCY9",8.57003463141874e-12,4.81174951517349,0.292,0.366,2.57101038942562e-08
"SFXN2",8.61489247128597e-12,4.4179270395307,0.313,0.385,2.58446774138579e-08
"IL11RA",8.62474914582773e-12,5.28251532188695,0.19,0.261,2.58742474374832e-08
"CLECL1",9.16736575614787e-12,4.89938298966802,0.213,0.253,2.75020972684436e-08
"SH3PXD2B",9.19608776220255e-12,4.38723041968845,0.274,0.349,2.75882632866077e-08
"PLEK",9.38796963190409e-12,3.30436170152042,0.259,0.276,2.81639088957123e-08
"ATG7",9.68557037490685e-12,0.638946561751028,0.277,0.312,2.90567111247205e-08
"SLC9A6",1.02486756087664e-11,2.75821266910657,0.272,0.327,3.07460268262993e-08
"DAP",1.03517453486785e-11,1.06214059889497,0.305,0.343,3.10552360460354e-08
"FER",1.08422058496479e-11,2.29030737201938,0.288,0.33,3.25266175489437e-08
"LRRC20",1.10698613254422e-11,4.60228389549565,0.245,0.352,3.32095839763266e-08
"PTER",1.1311142266315e-11,5.88515003456664,0.227,0.274,3.39334267989449e-08
"ATP2C1",1.2005689951297e-11,0.441578462671923,0.374,0.417,3.60170698538911e-08
"LOC701020",1.24284231529435e-11,1.03684808908494,0.354,0.414,3.72852694588306e-08
"DPF3",1.30375061026232e-11,5.48878050412382,0.283,0.306,3.91125183078697e-08
"USP12",1.30845095083118e-11,0.948829860664457,0.307,0.295,3.92535285249354e-08
"LOC114673441",1.31816129472815e-11,6.11644906464578,0.349,0.419,3.95448388418444e-08
"C11H12orf75",1.33772829879588e-11,3.04574017720498,0.201,0.244,4.01318489638765e-08
"SDCCAG8",1.36798384765473e-11,0.446643281788669,0.278,0.284,4.10395154296419e-08
"VRK2",1.38636222835945e-11,0.354557851619025,0.392,0.444,4.15908668507835e-08
"SH3BGRL",1.40063196339821e-11,1.59766891562942,0.32,0.37,4.20189589019462e-08
"KIFC1",1.44950588316579e-11,4.05179773558712,0.13,0.154,4.34851764949736e-08
"RALGPS1",1.47032934808881e-11,0.891167553840785,0.245,0.277,4.41098804426643e-08
"SLC30A7",1.56918160367648e-11,0.542697144838229,0.352,0.381,4.70754481102943e-08
"LOC106999426",1.61490489811646e-11,9.10417069351747,0.329,0.403,4.84471469434937e-08
"GCH1",1.73742265326625e-11,9.0640693585161,0.271,0.37,5.21226795979875e-08
"KIAA0040",1.79724610846008e-11,0.266764030255586,0.304,0.309,5.39173832538025e-08
"FAM219A",1.8536339996811e-11,-1.55997586526494,0.286,0.356,5.56090199904331e-08
"COA1",1.85372473862033e-11,0.616892996181832,0.311,0.355,5.56117421586099e-08
"TMCC1",1.8622721660004e-11,0.214088657423878,0.385,0.413,5.5868164980012e-08
"SIK2",1.92780812683019e-11,6.79370091219804,0.25,0.282,5.78342438049058e-08
"TTLL5",1.99248242183786e-11,0.530364280400296,0.341,0.38,5.97744726551359e-08
"SLC2A9",2.03339396926789e-11,1.26400059816963,0.283,0.366,6.10018190780366e-08
"PRKAR1B",2.11738953219195e-11,5.56181670961408,0.272,0.377,6.35216859657585e-08
"DNMT1",2.12069901727031e-11,0.441620328136012,0.338,0.348,6.36209705181093e-08
"TENT4B",2.12297721575724e-11,0.441346634606595,0.294,0.344,6.36893164727172e-08
"ITFG1",2.12453193295132e-11,0.220710131983788,0.413,0.448,6.37359579885395e-08
"LOC114680325",2.18380428411988e-11,6.23899161426479,0.229,0.344,6.55141285235965e-08
"GCNT4",2.21609671403955e-11,1.26991039487669,0.224,0.333,6.64829014211864e-08
"ABHD6",2.23388752625138e-11,0.761651315500736,0.223,0.274,6.70166257875415e-08
"TTC12",2.2844267187457e-11,2.5112382310863,0.234,0.28,6.85328015623711e-08
"MCU",2.32088671144551e-11,-0.401065806429181,0.316,0.328,6.96266013433652e-08
"APBA1",2.33858922080017e-11,7.15360641534134,0.115,0.175,7.01576766240051e-08
"KSR1",2.38389011350023e-11,-0.6329029100901,0.308,0.315,7.1516703405007e-08
"LOC100427957",2.49413152274495e-11,0.305181641775403,0.393,0.434,7.48239456823487e-08
"LOC106998246",2.53669950897189e-11,7.67665628449771,0.218,0.339,7.61009852691567e-08
"DDX10",2.57772231033298e-11,1.0201195212406,0.378,0.418,7.73316693099895e-08
"ALPK1",2.70932633809704e-11,0.844776424180659,0.394,0.439,8.12797901429112e-08
"DOCK5",2.92375272906393e-11,3.54991341441416,0.283,0.318,8.77125818719179e-08
"ABL1",3.21439436884178e-11,1.40918900787016,0.372,0.423,9.64318310652534e-08
"PRC1",3.34102264325852e-11,4.45906145662539,0.092,0.11,1.00230679297756e-07
"MYLIP",3.35737304888095e-11,0.208157552390234,0.358,0.384,1.00721191466429e-07
"LDLRAP1",3.37233457319556e-11,1.54834902800549,0.337,0.399,1.01170037195867e-07
"PDE4B",3.55275210820572e-11,-2.40410159931013,0.307,0.327,1.06582563246172e-07
"JAKMIP1",3.62025994363311e-11,3.73278914623846,0.46,0.51,1.08607798308993e-07
"DNAJC1",3.82265755832218e-11,2.90346232542852,0.454,0.481,1.14679726749665e-07
"STAC",3.86880562208402e-11,-1.66905190597834,0.223,0.268,1.16064168662521e-07
"SMC4",3.91078591590407e-11,4.63371579232827,0.334,0.345,1.17323577477122e-07
"HMG20A",4.04525709724298e-11,1.45957072473192,0.295,0.365,1.21357712917289e-07
"USP46",4.40111695264243e-11,4.4486939742852,0.162,0.212,1.32033508579273e-07
"SLCO3A1",4.52633580544631e-11,-0.244566442409306,0.453,0.501,1.35790074163389e-07
"TNFSF4",4.55752455024399e-11,0.898794471265486,0.421,0.446,1.3672573650732e-07
"LOC114673061",4.71619707241883e-11,1.37207935459736,0.397,0.475,1.41485912172565e-07
"CD28",4.82627953635478e-11,0.20444294936425,0.405,0.456,1.44788386090643e-07
"CPNE2",4.91926356963339e-11,7.39384778078445,0.195,0.31,1.47577907089002e-07
"STIMATE",5.0809848399221e-11,-0.317590592370553,0.302,0.366,1.52429545197663e-07
"SERTAD2",5.12228229648671e-11,0.247287369732039,0.307,0.334,1.53668468894601e-07
"LOC106994920",5.13087592907303e-11,5.06778892381303,0.255,0.331,1.53926277872191e-07
"UBASH3B",5.25016492356551e-11,5.28798887887896,0.495,0.554,1.57504947706965e-07
"SCMH1",5.27384127663882e-11,-0.425548450383634,0.318,0.374,1.58215238299165e-07
"PHLDB3",5.5127323421993e-11,3.59815169595736,0.237,0.303,1.65381970265979e-07
"DHRS3",5.70767263248467e-11,2.20001097273392,0.289,0.407,1.7123017897454e-07
"CD69",5.74652857517231e-11,1.31617228582373,0.374,0.403,1.72395857255169e-07
"GAB3",5.75202192630191e-11,2.94370339163771,0.295,0.338,1.72560657789057e-07
"ADAMTS10",5.84033930170173e-11,0.708007430557509,0.209,0.285,1.75210179051052e-07
"INPP5F",5.92658622106898e-11,0.605488819557569,0.135,0.122,1.77797586632069e-07
"ZNF654",6.13319029911467e-11,0.443229762197478,0.35,0.394,1.8399570897344e-07
"TANC2",7.04845052631387e-11,1.24969045837686,0.304,0.37,2.11453515789416e-07
"TTC3",7.09013997079849e-11,0.304510369515229,0.383,0.45,2.12704199123955e-07
"EGLN3",7.3639097819262e-11,2.46723794490275,0.172,0.224,2.20917293457786e-07
"PHKA1",7.3821267362132e-11,1.58871180149258,0.226,0.333,2.21463802086396e-07
"MCF2L",7.45720711915779e-11,0.475484169890511,0.27,0.3,2.23716213574734e-07
"FBXO33",8.10299887089217e-11,0.963463086605092,0.345,0.374,2.43089966126765e-07
"SLC39A8",8.21594997037157e-11,4.09842580993422,0.166,0.247,2.46478499111147e-07
"GIMAP5",8.94953914690809e-11,2.05519015282284,0.398,0.461,2.68486174407243e-07
"SPAG1",8.96140221759914e-11,3.5981848717044,0.22,0.314,2.68842066527974e-07
"TNFAIP8",9.16371109387775e-11,0.272728974966279,0.338,0.365,2.74911332816333e-07
"ULK2",9.23548126166667e-11,0.509591378985346,0.344,0.385,2.7706443785e-07
"GALNT10",9.29812647388277e-11,0.518126750002992,0.229,0.245,2.78943794216483e-07
"IQSEC1",9.77839195243707e-11,0.223539433797435,0.229,0.224,2.93351758573112e-07
"AGK",9.79780255424366e-11,0.340353960210693,0.335,0.379,2.9393407662731e-07
"LOC106999181",9.92255105263573e-11,6.67979114334218,0.189,0.263,2.97676531579072e-07
"LOC106993361",1.0069737723294e-10,4.62397399546728,0.408,0.458,3.0209213169882e-07
"LOC114671808",1.03456311889296e-10,-2.92246231346627,0.45,0.487,3.10368935667887e-07
"KIF16B",1.08270593812318e-10,4.80134301196816,0.324,0.347,3.24811781436956e-07
"CDON",1.09393278149582e-10,3.364829168395,0.301,0.387,3.28179834448745e-07
"ATRNL1",1.11688664076725e-10,4.54512610330897,0.186,0.268,3.35065992230175e-07
"CEP128",1.16767021756487e-10,1.04155015445296,0.332,0.371,3.50301065269461e-07
"DIP2C",1.22116745212809e-10,-0.687151648953844,0.329,0.363,3.66350235638427e-07
"SCG5",1.25300689327243e-10,3.28945747047438,0.228,0.285,3.75902067981729e-07
"CAMSAP1",1.29079558752549e-10,0.807380913056618,0.287,0.35,3.87238676257647e-07
"SAMD12",1.3040046130055e-10,1.07180106416349,0.295,0.35,3.91201383901651e-07
"QSOX2",1.31148879510491e-10,0.35101234130554,0.129,0.128,3.93446638531473e-07
"GMDS",1.32621015123818e-10,0.416109283357383,0.448,0.499,3.97863045371454e-07
"TUBB6",1.35093646091355e-10,1.72230374139474,0.166,0.193,4.05280938274064e-07
"SMIM3",1.43696928063514e-10,1.8876585861682,0.262,0.371,4.31090784190543e-07
"LOC106997288",1.46412245446697e-10,3.25526758124254,0.261,0.333,4.3923673634009e-07
"AP1AR",1.53185327394765e-10,5.92106432029672,0.247,0.315,4.59555982184296e-07
"IRF1",1.53780744749215e-10,1.51556055589519,0.405,0.444,4.61342234247644e-07
"RGS10",1.55478854279859e-10,0.653176110161637,0.257,0.296,4.66436562839576e-07
"LOC114672232",1.56272694012896e-10,1.75504968445538,0.253,0.333,4.68818082038689e-07
"DGKH",1.60758909302528e-10,4.96426524959139,0.241,0.262,4.82276727907584e-07
"FANCC",1.60894071751002e-10,0.581967033609815,0.408,0.453,4.82682215253006e-07
"IL2RB",1.61202350803803e-10,7.14896473881888,0.402,0.427,4.8360705241141e-07
"PLEKHA1",1.79669617980693e-10,0.648423309011297,0.379,0.418,5.3900885394208e-07
"SCML2",1.8496570261761e-10,6.45751890904465,0.107,0.189,5.5489710785283e-07
"RORA",1.97005771683847e-10,4.03865374813242,0.47,0.518,5.9101731505154e-07
"STAT1",1.97024083038048e-10,-0.715183965100542,0.395,0.431,5.91072249114144e-07
"SLC2A3",2.09674090777289e-10,3.60533851093304,0.375,0.403,6.29022272331868e-07
"LOC114672796",2.10874232196236e-10,-0.991429093411146,0.318,0.389,6.32622696588708e-07
"LYRM1",2.18055462406934e-10,3.32420117679215,0.294,0.377,6.54166387220801e-07
"DHRSX",2.18754134811025e-10,0.381896594387294,0.336,0.365,6.56262404433074e-07
"PRDM10",2.22187729617156e-10,5.91490999610228,0.35,0.42,6.66563188851469e-07
"ADK",2.50945020301465e-10,0.815984799079541,0.292,0.304,7.52835060904395e-07
"GPLD1",2.53286581114399e-10,3.72973270048021,0.217,0.316,7.59859743343196e-07
"SCAI",2.62455827108004e-10,0.561672787234978,0.317,0.366,7.87367481324011e-07
"LOC106998712",2.66643932893126e-10,3.06007391014527,0.28,0.35,7.99931798679377e-07
"RGS9",2.70722387824131e-10,1.90226985530647,0.332,0.346,8.12167163472394e-07
"VSIR",2.7459569444962e-10,0.301256059973372,0.366,0.42,8.2378708334886e-07
"PSMA1",2.95958040620211e-10,5.60288432830817,0.366,0.439,8.87874121860633e-07
"HLCS",3.07550446228189e-10,1.26798270431199,0.381,0.432,9.22651338684566e-07
"MAP4K5",3.14370455959888e-10,2.84927480914023,0.392,0.436,9.43111367879664e-07
"CRTAM",3.26396299299533e-10,2.30690317341605,0.423,0.542,9.791888978986e-07
"CEMIP2",3.35143518123077e-10,1.89317309338034,0.279,0.259,1.00543055436923e-06
"ZBP1",3.54823232350073e-10,5.1579358916524,0.255,0.303,1.06446969705022e-06
"GALNT7",3.72223020773538e-10,0.690491965580174,0.377,0.411,1.11666906232062e-06
"LOC703060",3.83217593655923e-10,2.36291720925761,0.157,0.198,1.14965278096777e-06
"RRAGD",3.90937259136199e-10,0.676371573494465,0.213,0.315,1.1728117774086e-06
"CASK",3.91473979750472e-10,2.68874191425908,0.345,0.388,1.17442193925141e-06
"MRTFB",3.93682046888218e-10,0.501694165435549,0.359,0.37,1.18104614066465e-06
"LOC107000924",3.99063957476503e-10,2.50638193577005,0.212,0.257,1.19719187242951e-06
"LOC106995323",4.1049390646881e-10,-0.448588410202338,0.225,0.313,1.23148171940643e-06
"ARID3B",4.11752108661952e-10,2.96617061313544,0.289,0.35,1.23525632598586e-06
"ULK4",4.21588356365604e-10,0.292985807452804,0.308,0.349,1.26476506909681e-06
"MAPK8",4.23362592954454e-10,-2.26654543323133,0.387,0.434,1.27008777886336e-06
"KLF6",4.39642125942441e-10,0.773167782086006,0.369,0.374,1.31892637782732e-06
"SLC25A12",4.56033152566614e-10,0.536459721662288,0.31,0.362,1.36809945769984e-06
"AGTPBP1",4.5780271264667e-10,0.496775500275829,0.405,0.457,1.37340813794001e-06
"ZNF37A",4.6952272922799e-10,0.827100871591091,0.396,0.444,1.40856818768397e-06
"BMT2",4.74659464780696e-10,-1.96147053498569,0.34,0.395,1.42397839434209e-06
"LGALS3",4.81951912831918e-10,8.47970868645787,0.229,0.306,1.44585573849576e-06
"LOC706619",4.93421318186597e-10,4.45686460636638,0.368,0.376,1.48026395455979e-06
"VPS54",5.04881489141272e-10,-1.88027663151928,0.421,0.481,1.51464446742382e-06
"ST6GALNAC5",5.19094776340071e-10,1.00138673418321,0.292,0.327,1.55728432902021e-06
"NPHP3",5.21150090989072e-10,-0.445830877569734,0.252,0.331,1.56345027296721e-06
"DENND4A",5.94932868395591e-10,0.390566232143763,0.308,0.333,1.78479860518677e-06
"CD274",6.01649372639535e-10,2.46876886367177,0.137,0.173,1.80494811791861e-06
"CAMKMT",6.18206504424605e-10,1.62756038818401,0.45,0.51,1.85461951327382e-06
"SLC25A13",6.37364879662433e-10,2.65566506084415,0.275,0.303,1.9120946389873e-06
"EML5",6.47233176951369e-10,5.87359709976801,0.245,0.33,1.94169953085411e-06
"HSP90B1",6.92422475312656e-10,5.52606145329989,0.338,0.335,2.07726742593797e-06
"NDUFAF2",6.97217195139203e-10,1.06590865488602,0.369,0.421,2.09165158541761e-06
"REPS2",7.47317496886786e-10,5.15861406085767,0.163,0.195,2.24195249066036e-06
"SPAG9",7.81994138913953e-10,-1.85325197325619,0.396,0.403,2.34598241674186e-06
"ANKH",9.42045069260582e-10,0.825431176543471,0.335,0.359,2.82613520778175e-06
"KDM2B",9.66168066961651e-10,1.67530911735339,0.226,0.204,2.89850420088495e-06
"ALDH5A1",9.84137352438749e-10,1.55237726894182,0.232,0.33,2.95241205731625e-06
