"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CHST12",4.46095569724092e-29,0.565439801841404,0.341,0.385,1.33828670917228e-25
"UBE3D",5.16123597375499e-29,2.19034956087208,0.3,0.359,1.5483707921265e-25
"ACVR2A",5.18244412383443e-29,4.20305193008978,0.215,0.292,1.55473323715033e-25
"EXT1",5.87553561076091e-29,4.77885372889089,0.367,0.391,1.76266068322827e-25
"LOC107000709",6.09245704639304e-29,4.92256290062333,0.308,0.371,1.82773711391791e-25
"TUB",6.84726282855818e-29,2.96810101765642,0.209,0.274,2.05417884856745e-25
"NEDD4L",7.95701639000281e-29,1.68464990126906,0.312,0.321,2.38710491700084e-25
"IRAK2",8.22831776063614e-29,1.0915587790941,0.355,0.383,2.46849532819084e-25
"TBCK",8.893671586696e-29,0.82352114947692,0.384,0.421,2.6681014760088e-25
"TPST2",1.08477997920166e-28,1.18378413867342,0.358,0.398,3.25433993760499e-25
"NCF2",1.09261793056147e-28,2.7549635319315,0.141,0.164,3.27785379168442e-25
"LOC106994763",1.11179641283068e-28,0.626048446790839,0.381,0.428,3.33538923849205e-25
"DISP1",1.1310758490247e-28,0.504139836586083,0.34,0.365,3.39322754707409e-25
"STN1",1.32944981541443e-28,2.01879572344715,0.289,0.353,3.98834944624328e-25
"CCSER2",1.53852261026397e-28,0.413188978426775,0.407,0.436,4.6155678307919e-25
"AKAP7",1.77658135857761e-28,0.780972028671088,0.346,0.4,5.32974407573284e-25
"RIN3",2.09142115236353e-28,0.915752324462716,0.31,0.329,6.27426345709059e-25
"CFAP70",2.17839430855074e-28,4.8488952806531,0.244,0.343,6.53518292565221e-25
"LOC705946",3.10619916352466e-28,1.37656656773211,0.443,0.517,9.31859749057399e-25
"ANKS1A",3.2615240512471e-28,0.376987015222989,0.35,0.388,9.78457215374131e-25
"NUDT13",3.29396857934726e-28,7.30793511014738,0.301,0.363,9.88190573804178e-25
"BRCA2",3.46872411121099e-28,2.94106615319218,0.087,0.118,1.0406172333633e-24
"LOC114678280",3.53450882277554e-28,6.24955161642899,0.303,0.416,1.06035264683266e-24
"LOC114673853",3.98636630895843e-28,4.47438512719606,0.296,0.372,1.19590989268753e-24
"FAM129A",3.98863409802099e-28,5.50516130616211,0.25,0.267,1.1965902294063e-24
"APBA2",4.2477943528923e-28,2.0535124225036,0.401,0.465,1.27433830586769e-24
"IL2RB",4.46903680092943e-28,6.10834555130077,0.337,0.368,1.34071104027883e-24
"LOC107000422",4.95120624259001e-28,4.38117969088841,0.234,0.301,1.485361872777e-24
"CCDC125",5.82053177307308e-28,1.97500520651343,0.312,0.401,1.74615953192192e-24
"SNX30",7.33175540596732e-28,1.05363664795774,0.205,0.219,2.1995266217902e-24
"BBS9",7.81729998812458e-28,0.292780307986059,0.428,0.477,2.34518999643737e-24
"TNFRSF10B",7.90454356574144e-28,3.0227960644631,0.231,0.26,2.37136306972243e-24
"RASGEF1B",8.1346208047296e-28,5.14234415825876,0.187,0.214,2.44038624141888e-24
"LOC106994920",8.46949902794132e-28,4.4009695667181,0.279,0.348,2.54084970838239e-24
"COG6",8.52550490211964e-28,2.21980325493039,0.306,0.372,2.55765147063589e-24
"CPEB2",1.07042996245495e-27,1.02791453710009,0.323,0.372,3.21128988736486e-24
"KCTD7",1.10780965875048e-27,3.25619178849378,0.286,0.372,3.32342897625144e-24
"ARRB1",1.18561314140545e-27,1.25225110519902,0.202,0.225,3.55683942421636e-24
"FOXO3",1.28265076590725e-27,0.421147306694159,0.395,0.436,3.84795229772176e-24
"LRRC8D",1.43703763290125e-27,0.636512149452105,0.369,0.404,4.31111289870376e-24
"PRKAR1B",1.45945819302551e-27,3.66613941263712,0.277,0.36,4.37837457907654e-24
"ABHD2",1.60420986995325e-27,-0.44308034104609,0.346,0.396,4.81262960985974e-24
"CALD1",1.65868467457593e-27,3.53200964466439,0.245,0.321,4.97605402372778e-24
"FBXO33",1.80666463857497e-27,1.10628172885368,0.364,0.4,5.41999391572492e-24
"LY9",1.81522500569922e-27,0.447885832977401,0.378,0.414,5.44567501709765e-24
"FRMPD3",1.85261698394504e-27,5.12517430649337,0.113,0.127,5.55785095183513e-24
"WWOX",1.97156631612679e-27,3.62271435005938,0.313,0.33,5.91469894838037e-24
"NRIP1",2.27115128910701e-27,2.30776019714746,0.324,0.365,6.81345386732104e-24
"GLT1D1",2.28174721433009e-27,1.00811520011773,0.287,0.334,6.84524164299026e-24
"XRCC4",2.41999219766467e-27,0.365850879787817,0.369,0.403,7.259976592994e-24
"GSE1",2.52627908502847e-27,4.58487205837411,0.363,0.401,7.57883725508542e-24
"DHRS3",2.61173726526998e-27,3.30129566261179,0.308,0.405,7.83521179580992e-24
"LOC106998938",2.659100705922e-27,0.828078642580315,0.337,0.38,7.97730211776599e-24
"ZMIZ1",2.77116775595547e-27,1.37050716833116,0.234,0.256,8.3135032678664e-24
"ZDHHC14",2.81054362188666e-27,3.27969244184274,0.174,0.179,8.43163086565998e-24
"ULK2",3.45225731031542e-27,1.4944222715524,0.391,0.439,1.03567719309463e-23
"MARCH3",3.66241446748994e-27,1.40327503510384,0.343,0.371,1.09872434024698e-23
"MAN1C1",4.73327509338046e-27,0.317174447405956,0.357,0.407,1.41998252801414e-23
"AHI1",6.03471803079005e-27,3.91417086605437,0.427,0.464,1.81041540923701e-23
"VOPP1",6.22244968445917e-27,3.29500328499618,0.201,0.208,1.86673490533775e-23
"BIRC3",6.31821049257397e-27,4.26897378507059,0.221,0.204,1.89546314777219e-23
"ITGA6",6.33054848878704e-27,0.57202217213227,0.489,0.547,1.89916454663611e-23
"ABI2",7.23388705006976e-27,0.896015856901109,0.323,0.395,2.17016611502093e-23
"CFDP1",7.78733044090478e-27,0.588311578363902,0.346,0.386,2.33619913227143e-23
"ANTXR2",7.87398603656709e-27,0.545141141523394,0.379,0.417,2.36219581097013e-23
"GIMAP7",9.39238021668656e-27,2.89415655674184,0.402,0.431,2.81771406500597e-23
"STAT4",1.00734691358053e-26,5.58178736250202,0.446,0.499,3.0220407407416e-23
"ABHD6",1.15598620640687e-26,0.789237512310085,0.188,0.231,3.46795861922062e-23
"RILPL1",1.18716757827921e-26,5.33861610094777,0.318,0.409,3.56150273483764e-23
"MYLIP",1.29354724525014e-26,0.253419215611541,0.386,0.41,3.88064173575043e-23
"LOC106993001",1.35120649195942e-26,1.52506340352099,0.345,0.399,4.05361947587825e-23
"RCAN3",1.45221365190519e-26,1.08564783125129,0.33,0.362,4.35664095571557e-23
"ADAM23",1.49415232889023e-26,2.60215736818822,0.396,0.417,4.48245698667069e-23
"WASHC4",1.61962274883336e-26,0.20355513280403,0.222,0.201,4.85886824650009e-23
"SKAP2",1.79180244207865e-26,0.369964339988492,0.186,0.175,5.37540732623595e-23
"SLC39A8",1.85165271943081e-26,3.38895215439518,0.279,0.363,5.55495815829243e-23
"BBS12",1.88510619747517e-26,3.84647867266883,0.248,0.324,5.65531859242552e-23
"SRGN",1.95668499126145e-26,1.42829677664333,0.42,0.449,5.87005497378434e-23
"CXCR5",2.4352619426926e-26,2.47592228956949,0.111,0.12,7.30578582807781e-23
"MRTFB",2.48430010262107e-26,0.725339962147631,0.39,0.421,7.45290030786322e-23
"SORBS3",3.90294243066484e-26,4.85340309788485,0.215,0.279,1.17088272919945e-22
"ZFPM1",4.33946252860591e-26,3.07288345949458,0.272,0.314,1.30183875858177e-22
"KIAA1257",4.98135368585541e-26,0.218574416190816,0.453,0.514,1.49440610575662e-22
"ZNF471",5.24503723338275e-26,1.54584259497287,0.24,0.301,1.57351117001482e-22
"UBASH3B",5.64230087288266e-26,5.00233958023225,0.486,0.543,1.6926902618648e-22
"TTK",6.30347946355584e-26,2.33634799093252,0.257,0.324,1.89104383906675e-22
"TAF4B",6.51438129973685e-26,3.13306932765894,0.234,0.296,1.95431438992105e-22
"KCNK13",7.53279191015796e-26,3.78523364277097,0.23,0.261,2.25983757304739e-22
"DOCK5",8.52710825861108e-26,4.22711684286462,0.206,0.229,2.55813247758332e-22
"DDX10",1.07096261072598e-25,0.661470642923212,0.371,0.405,3.21288783217794e-22
"ADTRP",1.1520690725577e-25,-1.76563668742117,0.137,0.165,3.4562072176731e-22
"TXNDC5",1.22272499276061e-25,2.0033676776344,0.152,0.178,3.66817497828183e-22
"PDSS2",1.47727216263715e-25,0.43534928283784,0.362,0.399,4.43181648791146e-22
"EFCAB2",1.52526282114442e-25,0.770598180770605,0.343,0.38,4.57578846343326e-22
"RB1",1.5920458754061e-25,-0.432244475086041,0.349,0.374,4.77613762621828e-22
"CCND2",1.7201156218707e-25,1.84574188704087,0.436,0.489,5.1603468656121e-22
"MAPKAPK2",1.76916359795655e-25,2.406370638696,0.37,0.409,5.30749079386965e-22
"INPP5F",1.82583577583777e-25,2.37443279262092,0.209,0.202,5.4775073275133e-22
"SSBP3",1.82857178617974e-25,1.64016200792346,0.435,0.484,5.48571535853922e-22
"CST7",1.87280911532766e-25,4.99373406441756,0.166,0.198,5.61842734598297e-22
"TESPA1",1.95891864757751e-25,-0.620579594649994,0.416,0.462,5.87675594273254e-22
"KAT2B",1.96409024568728e-25,5.79549999849343,0.356,0.383,5.89227073706183e-22
"SH3RF2",2.13001955686807e-25,2.43740225069545,0.31,0.345,6.39005867060421e-22
"PPP3CA",2.33395003380205e-25,0.236379475011881,0.295,0.306,7.00185010140614e-22
"MYO1F",2.4554969453041e-25,5.47387635468602,0.297,0.335,7.36649083591229e-22
"EEFSEC",2.46534516804653e-25,1.19867868498174,0.378,0.408,7.39603550413958e-22
"PPM1L",2.65880779100377e-25,4.33316246350442,0.245,0.261,7.97642337301131e-22
"AHCYL2",2.74491565556171e-25,0.812035954740841,0.357,0.388,8.23474696668514e-22
"LOC114671808",3.23170233854003e-25,-0.604048761452362,0.452,0.496,9.69510701562008e-22
"TC2N",3.50504663418429e-25,2.09126848524457,0.485,0.512,1.05151399025529e-21
"SLFN5",3.58483710181551e-25,0.534160742374895,0.418,0.461,1.07545113054465e-21
"RSPH3",4.55972894135724e-25,6.15120202692918,0.282,0.37,1.36791868240717e-21
"SMIM3",5.391677468084e-25,5.85823533087026,0.288,0.372,1.6175032404252e-21
"PRIM2",5.49793895634117e-25,0.844675830811535,0.36,0.392,1.64938168690235e-21
"GCNT4",5.76144987063595e-25,3.97968059223815,0.244,0.331,1.72843496119078e-21
"GABPB2",6.76172744416948e-25,4.33749270529644,0.278,0.355,2.02851823325084e-21
"SESN3",7.06610292577712e-25,2.7877039600658,0.233,0.227,2.11983087773314e-21
"ALPK1",7.84554056891343e-25,0.439893466335404,0.375,0.404,2.35366217067403e-21
"IL7",7.99070864706028e-25,3.77195169170694,0.143,0.153,2.39721259411808e-21
"SLC16A7",8.15712393036896e-25,0.258042519622443,0.403,0.436,2.44713717911069e-21
"ARHGAP17",8.30116090925109e-25,0.225759845816474,0.199,0.181,2.49034827277533e-21
"LOC114673061",8.48377529095778e-25,-1.15595804204649,0.385,0.443,2.54513258728733e-21
"TOX2",8.53197506527284e-25,1.28403669378297,0.299,0.31,2.55959251958185e-21
"LOC106993946",8.60919359862934e-25,7.18052649064506,0.178,0.193,2.5827580795888e-21
"SLCO3A1",1.2104483120447e-24,0.730821105096826,0.491,0.534,3.63134493613409e-21
"NPHP3",1.23271827963541e-24,0.877193398115409,0.283,0.358,3.69815483890622e-21
"MCF2",1.26465060503579e-24,4.92997919447063,0.177,0.238,3.79395181510737e-21
"CDH23",1.30178438765293e-24,3.73515096079768,0.285,0.349,3.90535316295878e-21
"ADAL",1.34992643232344e-24,2.01927917784875,0.248,0.307,4.04977929697031e-21
"TIAM1",1.555206602498e-24,3.05384512711901,0.457,0.507,4.665619807494e-21
"SERTAD2",1.58261391964394e-24,0.215988588896254,0.334,0.363,4.74784175893183e-21
"SIK1",1.60446400272459e-24,2.97407328265748,0.334,0.369,4.81339200817377e-21
"ZNF831",1.64403442719105e-24,2.96687514123769,0.452,0.488,4.93210328157314e-21
"ABCA5",2.17217976764586e-24,1.9884536197833,0.342,0.409,6.51653930293759e-21
"CD244",2.85878338335181e-24,4.66636135902628,0.18,0.201,8.57635015005543e-21
"CCDC50",3.30372702877623e-24,1.43963612971795,0.147,0.14,9.91118108632869e-21
"SRGAP3",3.51171192948854e-24,4.57420786942596,0.255,0.287,1.05351357884656e-20
"DENND1B",4.55884848893885e-24,1.50301883399318,0.454,0.476,1.36765454668165e-20
"LOC114677140",4.64273244537401e-24,3.37362873753553,0.442,0.51,1.3928197336122e-20
"MEF2A",5.43018261773773e-24,0.308296076987503,0.271,0.256,1.62905478532132e-20
"ZNF516",6.03521253842916e-24,3.01763300071444,0.191,0.227,1.81056376152875e-20
"BCL2",6.25385359175843e-24,2.60378143164594,0.387,0.402,1.87615607752753e-20
"SPAG1",7.49515817276489e-24,3.22652070429869,0.303,0.396,2.24854745182947e-20
"RFX7",7.65844234500834e-24,1.52811958056127,0.416,0.442,2.2975327035025e-20
"IPCEF1",7.77498557262659e-24,0.34851083111519,0.502,0.553,2.33249567178798e-20
"FADS1",7.81132712451525e-24,3.54271228592781,0.115,0.14,2.34339813735458e-20
"GAB3",7.93157841049637e-24,2.86682568627106,0.201,0.229,2.37947352314891e-20
"TNFRSF9",8.54861518667347e-24,5.47695840483873,0.202,0.232,2.56458455600204e-20
"DUSP5",1.03621446070254e-23,5.35960471075651,0.17,0.206,3.10864338210762e-20
"ELP4",1.09457393178956e-23,0.676847378077196,0.427,0.463,3.28372179536867e-20
"PCNX2",1.29694036262559e-23,1.26623981475604,0.53,0.594,3.89082108787676e-20
"ATP8A1",1.46537989999942e-23,0.771277020923385,0.399,0.422,4.39613969999826e-20
"VWA8",1.46830591234942e-23,1.56073782581674,0.355,0.384,4.40491773704826e-20
"EXT2",1.47401676490683e-23,0.279894315588628,0.337,0.391,4.42205029472048e-20
"IQUB",1.53179492868386e-23,7.35657312676115,0.121,0.166,4.59538478605159e-20
"SLC2A10",1.60034500051727e-23,4.46118151439693,0.269,0.341,4.8010350015518e-20
"BATF",1.8371869709969e-23,4.695374831279,0.316,0.372,5.5115609129907e-20
"MAMU-DPB",1.86081828597994e-23,0.212407661431343,0.271,0.319,5.58245485793981e-20
"SLX4IP",2.01907391784967e-23,1.08854034723724,0.359,0.39,6.057221753549e-20
"ALMS1",2.75304499585983e-23,-1.60336873691704,0.362,0.401,8.25913498757949e-20
"VIPR2",3.50929536109616e-23,2.65958043626762,0.24,0.275,1.05278860832885e-19
"ZNF569",3.70421260084276e-23,2.50026772252332,0.268,0.334,1.11126378025283e-19
"JAML",4.08065016215292e-23,4.88620073141989,0.194,0.239,1.22419504864588e-19
"PTPN22",4.2095902993182e-23,1.08339290365987,0.414,0.436,1.26287708979546e-19
"CWC27",4.49714400634592e-23,0.659618139157509,0.376,0.401,1.34914320190378e-19
"ST3GAL3",5.65362679284986e-23,0.343496503889553,0.378,0.402,1.69608803785496e-19
"CD69",6.16324210983781e-23,0.436094906309223,0.383,0.402,1.84897263295134e-19
"TNFSF4",6.46511649571562e-23,3.44525233886441,0.413,0.439,1.93953494871469e-19
"PON3",8.59762034170276e-23,3.17505056376083,0.299,0.377,2.57928610251083e-19
"TTLL5",1.23833210225118e-22,0.909400763678456,0.345,0.381,3.71499630675353e-19
"LGALS3",1.27494556519488e-22,6.40259328569431,0.248,0.312,3.82483669558464e-19
"IL7R",1.27847689136733e-22,0.648747195687376,0.483,0.519,3.83543067410199e-19
"EPSTI1",1.29266211903475e-22,2.14909559971214,0.345,0.356,3.87798635710426e-19
"C3H7orf50",1.55813106616516e-22,0.264666944943823,0.335,0.365,4.67439319849548e-19
"GRAMD2B",1.5848912377855e-22,3.63224669068583,0.233,0.261,4.7546737133565e-19
"HPCAL1",1.97342834062765e-22,2.7174564764929,0.467,0.521,5.92028502188294e-19
"RAP1GDS1",2.18016089065113e-22,0.60813240852992,0.445,0.476,6.54048267195339e-19
"ATP2C1",2.22430187148863e-22,0.697512869402077,0.378,0.405,6.6729056144659e-19
"VRK2",3.55715739346642e-22,0.352618421191556,0.396,0.44,1.06714721803993e-18
"ZNRF1",3.7567553021761e-22,4.29163793885257,0.169,0.203,1.12702659065283e-18
"ZBP1",4.4140795966426e-22,4.04152875720609,0.243,0.29,1.32422387899278e-18
"KLF6",4.86057865981629e-22,4.87385931934624,0.35,0.356,1.45817359794489e-18
"SPATA5",5.38752707268586e-22,0.646829636005686,0.427,0.467,1.61625812180576e-18
"UBE2E2",5.42019087800625e-22,3.40949289030064,0.264,0.286,1.62605726340187e-18
"NCOA1",6.02444562289349e-22,1.12999205992158,0.396,0.424,1.80733368686805e-18
"CAMKMT",6.03626011327115e-22,4.28118587068545,0.437,0.482,1.81087803398134e-18
"USP48",6.22421878823806e-22,0.281377871269273,0.415,0.437,1.86726563647142e-18
"DENND4A",6.61133259826243e-22,5.1565169964418,0.313,0.323,1.98339977947873e-18
"NKIRAS1",7.9779979258107e-22,4.71749981673253,0.266,0.34,2.39339937774321e-18
"TTC7B",9.84491699735845e-22,5.87692581011201,0.171,0.203,2.95347509920754e-18
"ABCG1",1.04017431810317e-21,0.715682346965378,0.373,0.396,3.1205229543095e-18
"KIAA1671",1.05775700167079e-21,0.4706228944216,0.516,0.573,3.17327100501237e-18
"SPATS2L",1.25293535365337e-21,6.68030273904945,0.111,0.126,3.7588060609601e-18
"RSU1",1.30894567636609e-21,0.994532036898696,0.458,0.501,3.92683702909827e-18
"CTNNA1",1.38018314910657e-21,1.10508375574471,0.142,0.155,4.1405494473197e-18
"LOC114674912",1.39097245941822e-21,3.89609476750664,0.218,0.277,4.17291737825466e-18
"NCAPH",1.3911412962517e-21,1.18536036282073,0.233,0.258,4.17342388875511e-18
"MNS1",1.48016541811453e-21,6.33957403823439,0.339,0.426,4.44049625434358e-18
"RPS6KA5",1.58024957091089e-21,0.563944210445553,0.354,0.357,4.74074871273266e-18
"RPS6KA3",1.79642601538291e-21,0.648656300418609,0.489,0.528,5.38927804614873e-18
"BCAS3",1.8257986079863e-21,0.999710402957438,0.431,0.464,5.47739582395891e-18
"PARP8",2.15844829877815e-21,1.47578505006693,0.345,0.351,6.47534489633445e-18
"FOXN2",2.16240326123696e-21,0.381286925909687,0.39,0.412,6.48720978371089e-18
"TBL1X",2.27578326011224e-21,2.21128931361526,0.343,0.349,6.82734978033673e-18
"MYO9A",2.40593648743951e-21,0.870291400288341,0.377,0.403,7.21780946231854e-18
"FAM214A",2.41798058656304e-21,0.61187592155503,0.417,0.439,7.25394175968911e-18
"RNF19A",2.44102439108065e-21,0.318843234755652,0.424,0.448,7.32307317324194e-18
"GMDS",3.17812767408399e-21,0.385963073976402,0.43,0.464,9.53438302225198e-18
"RBMS3",3.18177640481095e-21,2.30506133546485,0.151,0.179,9.54532921443285e-18
"ZNF827",4.26594444135369e-21,0.67208177402949,0.478,0.53,1.27978333240611e-17
"FAM168A",4.4559025836593e-21,0.434817291396896,0.383,0.403,1.33677077509779e-17
"SPAG9",4.6959262172039e-21,5.33039670055838,0.43,0.445,1.40877786516117e-17
"TMEM123",4.91312652415154e-21,-0.338150777132421,0.406,0.43,1.47393795724546e-17
"NEK7",5.82222251596314e-21,-1.62113145275441,0.489,0.523,1.74666675478894e-17
"CD28",5.87896266956074e-21,2.97326724232048,0.47,0.534,1.76368880086822e-17
"ZNRF3",7.68533771818036e-21,3.58141053281069,0.18,0.221,2.30560131545411e-17
"KLHL29",8.18334614326741e-21,4.52487083001165,0.208,0.262,2.45500384298022e-17
"POU2F1",1.04827920567343e-20,0.520413413746275,0.373,0.395,3.14483761702029e-17
"ETV6",1.25293721471291e-20,3.79805210990254,0.367,0.384,3.75881164413873e-17
"APBB2",1.30035574291374e-20,6.2092306934447,0.2,0.192,3.90106722874123e-17
"PRKN",2.04072695390368e-20,3.23697754602866,0.249,0.294,6.12218086171104e-17
"SUGCT",2.32723583988036e-20,0.851165867732404,0.219,0.284,6.98170751964107e-17
"STXBP5",2.47073418230448e-20,0.460768021558195,0.438,0.47,7.41220254691344e-17
"TGFB1",2.87835689970451e-20,5.17405145391225,0.377,0.405,8.63507069911354e-17
"SLC41A2",3.06124854155374e-20,3.62705491532377,0.1,0.112,9.18374562466123e-17
"NR3C2",3.4870141774168e-20,1.10058027047956,0.357,0.399,1.04610425322504e-16
"PMEPA1",4.07751719851887e-20,1.60356154013693,0.169,0.196,1.22325515955566e-16
"ABCC4",4.11476423096678e-20,1.11360778739605,0.185,0.202,1.23442926929003e-16
"DIP2C",4.19747302023835e-20,2.94067663995937,0.396,0.443,1.2592419060715e-16
"HECTD2",4.74328751076943e-20,4.93406526463359,0.23,0.275,1.42298625323083e-16
"ABCA3",5.02227118764964e-20,5.92220578292239,0.297,0.351,1.50668135629489e-16
"CR1",6.48630113785388e-20,6.73982470859192,0.18,0.178,1.94589034135616e-16
"CFLAR",8.23706923231871e-20,3.51503300517892,0.388,0.402,2.47112076969561e-16
"CRACR2A",8.65138847668849e-20,0.460654698115315,0.371,0.398,2.59541654300655e-16
"LOC114671905",9.05541199435671e-20,3.28880021267173,0.296,0.324,2.71662359830701e-16
"SORT1",1.00871001774982e-19,4.74625869079625,0.165,0.204,3.02613005324947e-16
"OXR1",1.00980599308577e-19,0.888914634231591,0.278,0.299,3.02941797925732e-16
"LOC106994592",1.14849033587238e-19,2.82589925877948,0.349,0.419,3.44547100761715e-16
"GIMAP8",1.214542993596e-19,0.243514549710562,0.42,0.452,3.643628980788e-16
"PSTPIP1",1.26651637650268e-19,-1.44570780717918,0.355,0.382,3.79954912950803e-16
"CD2",1.46540539976516e-19,0.246690799308303,0.391,0.429,4.39621619929549e-16
"SNX29",1.64814414214316e-19,0.570424412820064,0.131,0.113,4.94443242642947e-16
"MACROD2",1.68932371933527e-19,3.94967812010687,0.169,0.213,5.06797115800582e-16
"RBPJ",1.80287589828295e-19,3.95244285192561,0.396,0.413,5.40862769484886e-16
"GTSE1",2.08152783948154e-19,2.10827274426777,0.21,0.257,6.24458351844461e-16
"RASSF3",2.1319977359776e-19,0.436729104104701,0.381,0.401,6.3959932079328e-16
"LRCH1",2.22167311522954e-19,0.413422794594118,0.306,0.291,6.66501934568861e-16
"EML5",2.23355739966754e-19,4.79879672430531,0.218,0.276,6.70067219900263e-16
"SLC6A6",2.45682960433195e-19,2.22050935774947,0.322,0.337,7.37048881299586e-16
"DTNB",2.71196404994908e-19,0.322611633315132,0.443,0.478,8.13589214984725e-16
"SCMH1",2.91507534338595e-19,1.33508343998455,0.336,0.387,8.74522603015785e-16
"KCTD16",3.07121628863481e-19,4.24455174331583,0.282,0.357,9.21364886590443e-16
"VIM",3.30177655372941e-19,0.912442634162968,0.328,0.34,9.90532966118822e-16
"TIGIT",4.22418670815927e-19,5.5522482299906,0.253,0.287,1.26725601244778e-15
"ANKH",4.82136920479401e-19,0.612892889787676,0.407,0.441,1.4464107614382e-15
"WDFY2",5.89665324299836e-19,0.401121113929683,0.378,0.408,1.76899597289951e-15
"REV3L",6.02468663438018e-19,-0.203273854479656,0.512,0.555,1.80740599031405e-15
"TET3",6.50502035665983e-19,0.937927740759994,0.385,0.402,1.95150610699795e-15
"SCFD2",6.73124413384948e-19,0.298062965368789,0.397,0.426,2.01937324015485e-15
"GAL3ST4",7.10490748432184e-19,2.56072410901529,0.232,0.317,2.13147224529655e-15
"DIPK1A",8.46472921415337e-19,1.3669198461787,0.382,0.409,2.53941876424601e-15
"TUBB6",8.73386584253077e-19,2.03957504454091,0.245,0.275,2.62015975275923e-15
"PCGF5",9.00543709230111e-19,2.5184562709482,0.384,0.408,2.70163112769033e-15
"TMEM63A",1.5218085402985e-18,0.359554843198785,0.403,0.442,4.56542562089551e-15
"DCK",1.56689467435448e-18,1.35070880563966,0.113,0.129,4.70068402306344e-15
"STAC",1.7969792702105e-18,0.936202589305791,0.281,0.321,5.3909378106315e-15
"CCDC146",1.81193139522497e-18,3.34654270272333,0.168,0.192,5.43579418567492e-15
"PAK3",1.82697495938943e-18,5.94967679034624,0.187,0.214,5.48092487816829e-15
"RFTN1",2.07621494518017e-18,3.86113730529333,0.284,0.281,6.22864483554052e-15
"MCM9",2.2586604660149e-18,0.544136779547168,0.385,0.404,6.7759813980447e-15
"BICDL1",3.02431467575583e-18,2.41810309091952,0.489,0.517,9.07294402726748e-15
"STX8",3.20028938951905e-18,0.527054648134057,0.403,0.429,9.60086816855715e-15
"EXOC6",3.7435011522533e-18,1.5810030975089,0.444,0.476,1.12305034567599e-14
"DNM3",4.54231419086466e-18,2.67418300998347,0.448,0.491,1.3626942572594e-14
"ZSWIM6",4.63642051639638e-18,1.87901588905712,0.318,0.322,1.39092615491891e-14
"NT5DC1",4.87489033587119e-18,0.580806154589926,0.359,0.37,1.46246710076136e-14
"LOC100426640",4.95632476196231e-18,4.68236880111884,0.239,0.323,1.48689742858869e-14
"AGBL3",5.63070755949174e-18,3.68443625400253,0.151,0.192,1.68921226784752e-14
"RAPGEF2",5.81076265331829e-18,0.438533215258026,0.329,0.327,1.74322879599549e-14
"ANXA3",6.5247183082594e-18,3.82261097004293,0.114,0.138,1.95741549247782e-14
"EZR",6.72647354010045e-18,1.40430504930939,0.42,0.44,2.01794206203014e-14
"SAMHD1",7.06901381897622e-18,0.942596512488036,0.427,0.449,2.12070414569287e-14
"QKI",8.14487713300885e-18,0.320686073624984,0.315,0.317,2.44346313990266e-14
"LDLRAD4",9.42025004093667e-18,3.94288597034057,0.378,0.407,2.826075012281e-14
"FRY",1.05623036132451e-17,5.0223225948084,0.236,0.256,3.16869108397353e-14
"FOSB",1.3500498331754e-17,-0.696602512224584,0.42,0.437,4.05014949952619e-14
"ITGA4",1.42341803085627e-17,1.8003779026107,0.337,0.345,4.2702540925688e-14
"TENT5A",1.52596823149277e-17,1.8901540426785,0.183,0.25,4.5779046944783e-14
"JARID2",1.58144328736414e-17,7.14735195204197,0.394,0.413,4.74432986209241e-14
"RAB31",1.81869201209198e-17,5.51814416879539,0.255,0.301,5.45607603627595e-14
"MBNL2",1.87272921782084e-17,0.744432996308626,0.289,0.292,5.61818765346252e-14
"GTDC1",2.50390480244957e-17,2.03392283170954,0.396,0.412,7.51171440734871e-14
"APP",2.56936613745996e-17,0.717156561324208,0.392,0.414,7.70809841237988e-14
"DHX57",2.63264387431964e-17,3.7507324268193,0.296,0.349,7.89793162295891e-14
"FTO",3.26151541293558e-17,0.496319904913112,0.452,0.484,9.78454623880674e-14
"CDYL",3.44693994354013e-17,0.267557724582465,0.371,0.389,1.03408198306204e-13
"EHBP1",4.06111133655887e-17,0.808094491509283,0.42,0.451,1.21833340096766e-13
"HDAC4",4.41163286687215e-17,0.630732334700229,0.494,0.534,1.32348986006165e-13
"KAT6B",4.57362294478157e-17,0.485112410874896,0.486,0.528,1.37208688343447e-13
"IL21R",4.68475852229521e-17,2.14675771824222,0.392,0.41,1.40542755668856e-13
"DIP2A",5.10930892559309e-17,2.88876729856011,0.3,0.294,1.53279267767793e-13
"CHD4",6.58278566129081e-17,1.6002953281688,0.383,0.405,1.97483569838724e-13
"PIK3R5",7.39561620000064e-17,1.25417677016679,0.367,0.376,2.21868486000019e-13
"LRRC8C",9.03400357228024e-17,0.77504996115029,0.504,0.543,2.71020107168407e-13
"KLHL6",9.19875193821701e-17,0.249712802552304,0.39,0.414,2.7596255814651e-13
"ITPK1",9.35653201042541e-17,0.390231058674565,0.326,0.352,2.80695960312762e-13
"LOC114672761",1.25123355998865e-16,2.46362831558603,0.082,0.108,3.75370067996595e-13
"NOTCH2",1.26070505698918e-16,0.549051983863766,0.215,0.211,3.78211517096753e-13
"TOP2A",1.321352427712e-16,0.503642900328265,0.1,0.112,3.964057283136e-13
"CAMK2D",1.36071950141482e-16,0.510254436862243,0.488,0.526,4.08215850424445e-13
