"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"POU2F2",8.32593961073879e-19,0.204879934456796,0.13,0.126,2.49778188322164e-15
"COX10",8.45215304446244e-19,0.564188168196319,0.4,0.452,2.53564591333873e-15
"ZNF277",8.454500786231e-19,1.22912106238903,0.318,0.36,2.5363502358693e-15
"PPIL6",8.58184432275025e-19,3.47223045736503,0.319,0.391,2.57455329682507e-15
"NHEJ1",8.858619462766e-19,0.971306724413827,0.314,0.386,2.6575858388298e-15
"MOCOS",8.98906180650064e-19,4.25145415636576,0.297,0.378,2.69671854195019e-15
"KIAA1549",9.25780403060565e-19,1.41373550743587,0.24,0.297,2.7773412091817e-15
"LOC710887",9.46641343368542e-19,2.17535547403418,0.35,0.422,2.83992403010563e-15
"RFC3",9.62213029718551e-19,4.26608756845967,0.274,0.335,2.88663908915565e-15
"LOC114670517",9.93522411590681e-19,1.26941971301829,0.281,0.341,2.98056723477204e-15
"TOE1",1.00283658389968e-18,0.278187487775914,0.245,0.303,3.00850975169904e-15
"DCAF17",1.01350005448869e-18,2.40502884784327,0.263,0.328,3.04050016346606e-15
"PDE4A",1.03545089353953e-18,0.624245709048724,0.245,0.308,3.10635268061858e-15
"TBC1D19",1.05660226452919e-18,0.942490985429369,0.324,0.406,3.16980679358758e-15
"CRIM1",1.05787115557561e-18,3.23810356330448,0.294,0.341,3.17361346672683e-15
"LOC106999081",1.05953274543001e-18,2.49918024253225,0.358,0.432,3.17859823629003e-15
"DDX60",1.09821539677362e-18,1.49072887680433,0.266,0.325,3.29464619032086e-15
"LOC106996063",1.14423968062366e-18,5.66777274823728,0.293,0.364,3.43271904187099e-15
"GKAP1",1.151810134999e-18,-0.536450040994721,0.243,0.319,3.45543040499701e-15
"FRRS1",1.17125031818631e-18,1.53144393149974,0.275,0.359,3.51375095455893e-15
"PELI2",1.24265006170628e-18,3.96370821459517,0.224,0.286,3.72795018511883e-15
"MAP4K5",1.24591742031602e-18,2.6027411953942,0.322,0.357,3.73775226094807e-15
"NMNAT3",1.26011623568616e-18,6.20936529899482,0.305,0.376,3.78034870705847e-15
"GLIPR2",1.31078030990248e-18,0.85575818761793,0.324,0.398,3.93234092970744e-15
"PIGL",1.31247108480555e-18,1.59497070285239,0.31,0.388,3.93741325441664e-15
"MMAA",1.32284373424754e-18,3.95713971892254,0.282,0.358,3.96853120274261e-15
"CD99",1.34117560104491e-18,0.248450623359592,0.33,0.395,4.02352680313472e-15
"IRS2",1.38476140406866e-18,2.71790878353603,0.259,0.323,4.15428421220598e-15
"EGLN3",1.38641881134842e-18,3.81559233442545,0.27,0.346,4.15925643404527e-15
"NUCB2",1.40297195843061e-18,-1.19758377549618,0.268,0.323,4.20891587529183e-15
"IGSF9B",1.43402568524062e-18,3.11621495576212,0.387,0.48,4.30207705572185e-15
"LOC106997853",1.43818627427812e-18,0.405676871456264,0.249,0.287,4.31455882283436e-15
"RIPK2",1.47298602987936e-18,7.16344876054878,0.19,0.234,4.41895808963809e-15
"ATP1B3",1.47447652159082e-18,0.965444843993511,0.346,0.394,4.42342956477247e-15
"CCDC14",1.54367991371115e-18,-0.254942883948876,0.301,0.365,4.63103974113344e-15
"LRRC28",1.55914647058191e-18,1.83217874345241,0.29,0.358,4.67743941174572e-15
"ZFP64",1.60639641253773e-18,1.89381957913943,0.321,0.396,4.81918923761319e-15
"ALK",1.65483193426228e-18,4.78857781440826,0.245,0.32,4.96449580278683e-15
"LOC697670",1.71286373332922e-18,4.59902968667918,0.39,0.47,5.13859119998767e-15
"SH3PXD2B",1.83544277611111e-18,5.3498805612892,0.175,0.225,5.50632832833332e-15
"METTL25",1.86564171701902e-18,9.40651673765313,0.302,0.381,5.59692515105705e-15
"CLIC4",1.91695012240725e-18,1.17204911293038,0.258,0.278,5.75085036722174e-15
"ADAM12",2.06988622501878e-18,3.31657895556314,0.252,0.277,6.20965867505633e-15
"SDCBP",2.10890366222124e-18,2.49358080367033,0.292,0.37,6.32671098666371e-15
"GNG7",2.14854883111595e-18,0.327572502173895,0.127,0.131,6.44564649334785e-15
"SGK1",2.15978469697604e-18,3.80355053872624,0.276,0.357,6.47935409092813e-15
"CA8",2.20934952780744e-18,2.7983927368117,0.358,0.388,6.62804858342233e-15
"AFG1L",2.2896804145039e-18,0.231029253529162,0.352,0.404,6.8690412435117e-15
"MAP3K20",2.33662729576276e-18,0.290161496549598,0.141,0.143,7.00988188728829e-15
"DNAJC15",2.37734369084122e-18,-3.3146786281939,0.296,0.357,7.13203107252367e-15
"HMG20A",2.43350182793917e-18,1.06446808894006,0.297,0.359,7.3005054838175e-15
"ATG4A",2.43516993602173e-18,2.19115631383684,0.289,0.349,7.30550980806519e-15
"GSTCD",2.50912253095092e-18,7.53686809221666,0.272,0.344,7.52736759285275e-15
"P2RY10",2.52682931190808e-18,1.15138654236699,0.371,0.423,7.58048793572424e-15
"PEPD",2.53746619865037e-18,0.458871288462093,0.32,0.395,7.61239859595111e-15
"WDR76",2.79137936055823e-18,8.96128727800698,0.299,0.359,8.37413808167469e-15
"IPMK",2.88664020205818e-18,2.18501111977086,0.241,0.286,8.65992060617453e-15
"GSTT1",2.93426335769089e-18,2.53662472236421,0.233,0.316,8.80279007307266e-15
"C1H1orf112",3.07286557557889e-18,1.04444584973457,0.26,0.311,9.21859672673666e-15
"ZRANB3",3.13934885368499e-18,0.796935204801448,0.254,0.31,9.41804656105497e-15
"HRH2",3.14335406831277e-18,0.415807869259248,0.199,0.23,9.43006220493831e-15
"ASNS",3.21880683921632e-18,4.12480489311908,0.338,0.417,9.65642051764896e-15
"LOC100424819",3.29199977018903e-18,1.42905430027309,0.198,0.212,9.87599931056709e-15
"ITM2A",3.42273839472692e-18,5.18117676006269,0.422,0.524,1.02682151841807e-14
"AIG1",3.43193609999274e-18,1.25574187866291,0.325,0.417,1.02958082999782e-14
"KIF18A",3.54842235167335e-18,0.580436780470778,0.154,0.188,1.064526705502e-14
"SLC41A3",3.79995495884344e-18,0.884643038928492,0.384,0.464,1.13998648765303e-14
"MANBA",3.79995496900272e-18,0.895902184286137,0.186,0.189,1.13998649070082e-14
"CD96",3.93554686628675e-18,1.9718520356297,0.213,0.235,1.18066405988603e-14
"LOC106998005",3.93769175854347e-18,2.35906392209604,0.366,0.467,1.18130752756304e-14
"EFCAB5",4.3974818598725e-18,6.55830044981244,0.284,0.375,1.31924455796175e-14
"LNPK",4.738701472458e-18,4.25165993001821,0.284,0.352,1.4216104417374e-14
"LOC703060",4.8869052461357e-18,3.21056420309137,0.238,0.287,1.46607157384071e-14
"PFKFB3",5.07929759280825e-18,2.83317750832963,0.285,0.326,1.52378927784248e-14
"GSTA4",5.10626318147003e-18,2.85084707208157,0.296,0.374,1.53187895444101e-14
"SEPTIN11",5.29494710299545e-18,3.5386922817057,0.212,0.219,1.58848413089863e-14
"CTLA4",5.3818655433785e-18,3.19886390687568,0.354,0.409,1.61455966301355e-14
"PPP2R3A",5.49647098275932e-18,7.47214112694103,0.252,0.326,1.6489412948278e-14
"SOAT1",5.69834757135676e-18,3.36476354405478,0.31,0.374,1.70950427140703e-14
"DOCK1",5.72674308496768e-18,2.76671183952691,0.473,0.581,1.7180229254903e-14
"CMTM7",5.79939232645681e-18,2.33126168950551,0.33,0.397,1.73981769793704e-14
"ACER3",5.82617872804042e-18,0.546533784923501,0.274,0.321,1.74785361841212e-14
"DHRS4L1",5.95119260320297e-18,4.6742506107012,0.276,0.367,1.78535778096089e-14
"PTGS1",5.96168427857261e-18,3.10038171873071,0.302,0.355,1.78850528357178e-14
"DPH5",6.23027336251882e-18,-0.675120299057969,0.196,0.274,1.86908200875565e-14
"GCNT2",6.4543553036208e-18,1.02487371344182,0.192,0.213,1.93630659108624e-14
"FRMD6",6.78051220949201e-18,1.4604274031964,0.346,0.435,2.0341536628476e-14
"ZNF169",6.80102625429215e-18,1.09376839222977,0.299,0.379,2.04030787628765e-14
"PEAK1",6.84841040362967e-18,4.48881334454455,0.255,0.311,2.0545231210889e-14
"DNASE1",7.07653762243777e-18,1.73384368924336,0.287,0.356,2.12296128673133e-14
"NIF3L1",7.13834909427535e-18,1.26161210165427,0.273,0.349,2.1415047282826e-14
"LOC114678375",7.42399624989886e-18,-0.23507545545236,0.278,0.364,2.22719887496966e-14
"ITSN1",7.59953757824385e-18,3.97369767134206,0.295,0.358,2.27986127347316e-14
"RNF144A",7.67206982335719e-18,1.82433370891585,0.314,0.369,2.30162094700716e-14
"ANKS3",7.71779238522532e-18,0.332566765255137,0.307,0.386,2.3153377155676e-14
"LRRC69",7.74458797279453e-18,3.53662040240489,0.281,0.352,2.32337639183836e-14
"LOC106999761",7.81391331988415e-18,1.85366252828287,0.352,0.416,2.34417399596525e-14
"LIMK2",7.8202459225018e-18,-0.513048239680877,0.295,0.381,2.34607377675054e-14
"PARP9",8.31477091193586e-18,1.00085842817716,0.282,0.354,2.49443127358076e-14
"ZBTB16",9.23425642952863e-18,2.70303539705335,0.169,0.219,2.77027692885859e-14
"CDR2",9.29875470643706e-18,2.27490795408121,0.281,0.348,2.78962641193112e-14
"LOC702071",9.43882943968696e-18,3.15685853226588,0.335,0.406,2.83164883190609e-14
"PXDN",9.83629695650989e-18,-2.16760506606295,0.28,0.332,2.95088908695297e-14
"CXCR5",9.86060146286248e-18,1.5334061733413,0.157,0.16,2.95818043885874e-14
"SHLD1",9.90405467021516e-18,2.78724163274649,0.311,0.35,2.97121640106455e-14
"EDAR",9.90761020046148e-18,2.54127278415204,0.311,0.39,2.97228306013844e-14
"LOC114671461",9.9678001000409e-18,0.769940653413617,0.295,0.373,2.99034003001227e-14
"SPATA1",1.02263975003161e-17,3.05166465917205,0.248,0.329,3.06791925009484e-14
"PCTP",1.04058836989163e-17,0.914014624243341,0.358,0.446,3.1217651096749e-14
"KIAA0586",1.071548213254e-17,-3.43509787663558,0.281,0.326,3.214644639762e-14
"PAQR8",1.16210298085525e-17,0.772228422743795,0.127,0.143,3.48630894256574e-14
"BARD1",1.17723624209997e-17,3.71224685131648,0.216,0.246,3.5317087262999e-14
"SMPDL3A",1.18862055188565e-17,4.38123309144773,0.234,0.286,3.56586165565695e-14
"RAB11FIP1",1.22787119376071e-17,1.07644611440028,0.379,0.416,3.68361358128213e-14
"FAM89A",1.2307861799044e-17,2.27967273983844,0.275,0.357,3.69235853971321e-14
"METTL8",1.23857445184766e-17,2.7389875127783,0.371,0.445,3.71572335554299e-14
"LOC114672232",1.24680168372894e-17,1.68941813898719,0.26,0.348,3.74040505118681e-14
"ALPK3",1.25480219288647e-17,0.290352288295536,0.266,0.358,3.7644065786594e-14
"HIST1H2BK",1.29701985316586e-17,1.60798465910513,0.234,0.29,3.89105955949757e-14
"DUSP6",1.3006781396426e-17,3.35385426856454,0.164,0.204,3.90203441892779e-14
"LOC114680325",1.33126498830226e-17,4.44243002669903,0.289,0.371,3.99379496490677e-14
"SEC24D",1.35867071782899e-17,1.38753975506608,0.295,0.336,4.07601215348696e-14
"ARHGEF11",1.38372490282418e-17,-0.55543850368871,0.311,0.401,4.15117470847253e-14
"PLCB1",1.4801028692159e-17,1.9261291528499,0.122,0.145,4.44030860764771e-14
"BAG3",1.48898074682744e-17,1.93133928493951,0.253,0.344,4.46694224048233e-14
"SLC20A2",1.52801722617002e-17,-0.283998297816902,0.288,0.367,4.58405167851005e-14
"TDP1",1.57240479995452e-17,3.58630836845318,0.26,0.331,4.71721439986357e-14
"LOC114675470",1.5728255766827e-17,3.62756809461685,0.247,0.292,4.71847673004809e-14
"SVOPL",1.5759849775428e-17,6.0609468702416,0.295,0.379,4.72795493262839e-14
"PRDM8",1.60363007163981e-17,4.92755568950048,0.259,0.32,4.81089021491942e-14
"LOC114672190",1.61316674730183e-17,1.69346308566218,0.307,0.382,4.83950024190549e-14
"ERCC4",1.62797583927614e-17,1.46584093121377,0.31,0.38,4.88392751782841e-14
"HPS3",1.66184408652159e-17,1.52427382141082,0.16,0.171,4.98553225956477e-14
"FHIT",1.67127540005169e-17,-1.43695369746568,0.307,0.346,5.01382620015507e-14
"EEPD1",1.68638528202887e-17,5.26092989122536,0.212,0.257,5.05915584608662e-14
"SETD7",1.69769264491086e-17,0.912983377995152,0.382,0.435,5.09307793473259e-14
"PCBD2",1.70200901960857e-17,1.38193305733465,0.27,0.352,5.10602705882571e-14
"LOC107000272",1.74670602894652e-17,0.347668415757372,0.305,0.373,5.24011808683956e-14
"DZIP3",1.75379866433304e-17,-2.46065939813972,0.297,0.352,5.26139599299912e-14
"ABHD17C",1.75512680648427e-17,5.07026756374229,0.317,0.391,5.2653804194528e-14
"C7H15orf41",1.7881771606312e-17,0.665829373918265,0.341,0.405,5.36453148189359e-14
"DTWD1",1.82216582274784e-17,2.23649943027271,0.275,0.35,5.46649746824353e-14
"CCDC150",1.87998467997853e-17,7.11398162300749,0.18,0.231,5.63995403993559e-14
"PHLDA1",1.88509348332297e-17,3.98190227998706,0.179,0.23,5.65528044996891e-14
"RGS9",1.90507276911676e-17,2.51244584391408,0.136,0.15,5.71521830735028e-14
"LOC708994",1.94107992134292e-17,1.46290883317554,0.315,0.357,5.82323976402876e-14
"ADARB1",1.97099925851885e-17,4.72093609784184,0.254,0.326,5.91299777555654e-14
"ICA1",1.99861748344028e-17,3.55617600609507,0.227,0.256,5.99585245032083e-14
"PDZD2",2.01503097423937e-17,5.8796812841753,0.073,0.118,6.0450929227181e-14
"CEP89",2.01610602794179e-17,5.30580707424369,0.288,0.353,6.04831808382537e-14
"LHPP",2.23524073781819e-17,5.97147940182585,0.277,0.338,6.70572221345456e-14
"RIN3",2.24080358439302e-17,1.01983426904582,0.22,0.236,6.72241075317907e-14
"FOCAD",2.26138466779509e-17,1.40016256350851,0.377,0.446,6.78415400338526e-14
"FAM78B",2.2631918434023e-17,5.1251070366156,0.209,0.281,6.78957553020691e-14
"SYTL2",2.28529370286704e-17,1.89326310200022,0.382,0.442,6.85588110860112e-14
"NT5C3A",2.33873346944999e-17,0.396265477243979,0.283,0.336,7.01620040834997e-14
"QSOX2",2.36103930021073e-17,0.269405750604769,0.1,0.108,7.08311790063218e-14
"CEP63",2.66753069477639e-17,0.369235946025281,0.257,0.319,8.00259208432917e-14
"EIF4E3",2.72253716411083e-17,0.271171963163126,0.387,0.487,8.16761149233249e-14
"CEP290",2.73134954719712e-17,1.01846943693489,0.321,0.378,8.19404864159136e-14
"ANKAR",2.92227277538128e-17,0.871486570136923,0.299,0.362,8.76681832614385e-14
"SPON1",2.93250063411227e-17,3.46465859351491,0.307,0.362,8.79750190233681e-14
"ZNF41",2.93743302654393e-17,1.45815300238277,0.304,0.375,8.8122990796318e-14
"SQOR",2.99845607876766e-17,0.604528650777193,0.344,0.425,8.99536823630299e-14
"TRAF3IP1",3.02843066865418e-17,0.505460837605083,0.191,0.244,9.08529200596255e-14
"PCNX4",3.06479059012367e-17,1.73818365196456,0.26,0.305,9.19437177037101e-14
"ZNF618",3.10267781808403e-17,2.5984726584774,0.355,0.434,9.30803345425208e-14
"TNFRSF9",3.14964326259726e-17,2.62565691253638,0.205,0.235,9.44892978779179e-14
"LOC114670966",3.27086936657481e-17,5.9565223715098,0.349,0.446,9.81260809972444e-14
"TBC1D14",3.53523992068246e-17,0.339651382672888,0.348,0.387,1.06057197620474e-13
"KIF20B",3.60150127017822e-17,2.53842584612249,0.339,0.381,1.08045038105347e-13
"APOL6",3.66381435131901e-17,1.5855743292907,0.32,0.397,1.0991443053957e-13
"EVC2",3.73607351610672e-17,0.295555017780576,0.072,0.106,1.12082205483202e-13
"EFCAB8",3.78130166443852e-17,1.43182394122544,0.262,0.328,1.13439049933156e-13
"WDR25",3.80856307594302e-17,2.0787715349631,0.32,0.389,1.14256892278291e-13
"AMN1",4.15432408268892e-17,0.743693406413592,0.243,0.304,1.24629722480668e-13
"GLIPR1",4.36073689283497e-17,4.57084470551692,0.321,0.372,1.30822106785049e-13
"TNFSF13B",4.39230793168425e-17,1.03165558592821,0.236,0.323,1.31769237950527e-13
"ERGIC1",4.49173643682366e-17,0.216826666978692,0.145,0.151,1.3475209310471e-13
"RBBP8",4.54777488105335e-17,1.24892521558139,0.196,0.255,1.36433246431601e-13
"AMOT",4.87667023829196e-17,5.57671982029835,0.303,0.364,1.46300107148759e-13
"MIPEP",4.94004511442559e-17,2.65680339439659,0.254,0.29,1.48201353432768e-13
"TNFSF10",4.95808321672831e-17,3.23438541137709,0.354,0.423,1.48742496501849e-13
"CNGA3",5.10116240291245e-17,7.22378229935784,0.3,0.372,1.53034872087374e-13
"ADAMTS17",5.35107731599423e-17,3.68405364336809,0.297,0.362,1.60532319479827e-13
"CTSO",5.40557175446361e-17,0.913721283390524,0.261,0.321,1.62167152633908e-13
"CHMP3",5.6788905197442e-17,2.41675569600405,0.292,0.359,1.70366715592326e-13
"CCDC18",5.78920405740845e-17,3.82481720887776,0.204,0.252,1.73676121722254e-13
"C11H12orf40",5.82150938419432e-17,2.7449581091353,0.178,0.244,1.7464528152583e-13
"LOC106998668",5.85219745270484e-17,3.14514033741465,0.24,0.317,1.75565923581145e-13
"ADIPOR2",6.12278694070065e-17,1.68126757240027,0.314,0.387,1.83683608221019e-13
"GALNT1",6.12815098493439e-17,0.492669015634413,0.236,0.284,1.83844529548032e-13
"GCH1",6.34933367916062e-17,5.81824222740073,0.312,0.403,1.90480010374819e-13
"AXIN2",6.51139098534975e-17,3.05913793177088,0.337,0.43,1.95341729560493e-13
"MTMR8",6.71471549648391e-17,2.32284652192977,0.362,0.442,2.01441464894517e-13
"CAMTA1",6.771918946534e-17,1.02926988187558,0.364,0.425,2.0315756839602e-13
"CMSS1",6.78881730332214e-17,0.92197235839524,0.299,0.342,2.03664519099664e-13
"FAM135A",6.87784244407311e-17,0.620556435847592,0.172,0.2,2.06335273322193e-13
"WDR78",6.88686823209353e-17,4.87347149438545,0.244,0.312,2.06606046962806e-13
"SLC29A3",6.94794680732516e-17,5.22609092235452,0.261,0.339,2.08438404219755e-13
"REPS2",7.30343426870934e-17,1.94338784975243,0.142,0.185,2.1910302806128e-13
"GIPC2",7.38168227164398e-17,3.45917741268345,0.418,0.503,2.21450468149319e-13
"ATP6V0A1",7.4721678806263e-17,1.57579742221412,0.262,0.315,2.24165036418789e-13
"PRAM1",7.51076610818759e-17,2.02130255356767,0.229,0.309,2.25322983245628e-13
"C11H12orf4",7.51470236031107e-17,3.03376816625051,0.301,0.371,2.25441070809332e-13
"OSBPL1A",7.55450666140254e-17,2.9459278661945,0.247,0.305,2.26635199842076e-13
"LOC106994956",7.62241879926055e-17,1.16425528913786,0.268,0.336,2.28672563977816e-13
"BCL9",7.8554548206725e-17,1.05987563888759,0.302,0.378,2.35663644620175e-13
"ERI1",7.88533195444515e-17,0.475276067593919,0.335,0.375,2.36559958633355e-13
"TSEN2",7.93953200017331e-17,5.71729761164784,0.27,0.331,2.38185960005199e-13
"RECK",7.98434061536019e-17,2.51107981561691,0.258,0.316,2.39530218460806e-13
"PTDSS1",8.03044947341725e-17,1.31210930103043,0.313,0.37,2.40913484202518e-13
"TAGAP",8.17748677284154e-17,-2.83988713849692,0.365,0.391,2.45324603185246e-13
"FAM227B",8.52403996030117e-17,6.59051831899884,0.265,0.341,2.55721198809035e-13
"CAMSAP2",9.42260445409577e-17,1.69106399969623,0.36,0.448,2.82678133622873e-13
"HOMER1",9.57181087192196e-17,2.09116195177659,0.182,0.236,2.87154326157659e-13
"FAM184A",9.57181090208114e-17,4.69493595868832,0.371,0.448,2.87154327062434e-13
"LOC114673842",9.59725213026766e-17,1.22621345390472,0.318,0.4,2.8791756390803e-13
"SGF29",9.76319140545915e-17,0.741140247217137,0.314,0.363,2.92895742163774e-13
"CKLF",1.03809968328022e-16,4.05076494909865,0.271,0.342,3.11429904984066e-13
"LOC114675795",1.07272442588944e-16,1.81521727827582,0.291,0.363,3.21817327766831e-13
"LOC106997222",1.09837601717969e-16,2.44422753638893,0.25,0.314,3.29512805153908e-13
"TCTN2",1.1063232862819e-16,1.81164993514887,0.323,0.397,3.31896985884571e-13
"MXI1",1.11282821497673e-16,-1.18236988309457,0.338,0.435,3.33848464493019e-13
"NBEAL1",1.11830206271487e-16,1.87369114885937,0.355,0.406,3.35490618814461e-13
"RYK",1.15070776314268e-16,0.508703560249859,0.33,0.383,3.45212328942805e-13
"KIAA1958",1.16174767964905e-16,1.41752986836761,0.248,0.304,3.48524303894714e-13
"ATP13A2",1.18511830906514e-16,-1.75130324708067,0.268,0.296,3.55535492719541e-13
"CMC1",1.22712420056155e-16,0.954578256219055,0.323,0.372,3.68137260168465e-13
"HIST1H2BJ",1.26422476101866e-16,2.32911493019488,0.115,0.146,3.79267428305598e-13
"LOC107000310",1.26482770946725e-16,6.2063659249444,0.268,0.355,3.79448312840175e-13
"CD109",1.27644838609608e-16,3.25905658396067,0.384,0.437,3.82934515828823e-13
"KIAA0319",1.3013026627973e-16,6.94817987973554,0.142,0.17,3.90390798839189e-13
"ZSCAN25",1.34970134587454e-16,1.68574904749184,0.344,0.422,4.04910403762362e-13
"SSH1",1.34999363849175e-16,3.85789495982052,0.285,0.321,4.04998091547524e-13
"SLC38A9",1.37393719663747e-16,1.03754520007761,0.322,0.376,4.12181158991242e-13
"IQCN",1.41669672623117e-16,-0.64008569860017,0.297,0.349,4.2500901786935e-13
"PON2",1.44068371426539e-16,3.05232734253959,0.267,0.34,4.32205114279617e-13
"FAM185A",1.44143192852513e-16,1.50185209210218,0.291,0.366,4.32429578557539e-13
"HHAT",1.45603592862764e-16,4.9599808189624,0.301,0.354,4.36810778588293e-13
"GPR137C",1.59400426391559e-16,3.65684126124327,0.234,0.311,4.78201279174676e-13
"RUSC2",1.61961842925396e-16,-0.768019686435818,0.252,0.325,4.85885528776187e-13
"XXYLT1",1.63176654878143e-16,5.08914383605434,0.307,0.375,4.89529964634429e-13
"TUBGCP4",1.64912436045827e-16,3.34568300534424,0.314,0.393,4.94737308137481e-13
"BCOR",1.65783561439435e-16,0.829334947121148,0.368,0.408,4.97350684318304e-13
"PHKA2",1.6670240523823e-16,2.43058644561362,0.299,0.369,5.00107215714691e-13
"PGM1",1.71928120375e-16,6.31589020327087,0.331,0.408,5.15784361125e-13
"GCNT1",1.74899060445646e-16,5.60885586893225,0.184,0.207,5.24697181336937e-13
"MX2",1.75943588964351e-16,0.344797149454836,0.179,0.209,5.27830766893054e-13
"CDKL3",1.84055394762588e-16,6.312012734458,0.245,0.307,5.52166184287763e-13
"PRAG1",1.90751796846041e-16,0.553382030513298,0.348,0.38,5.72255390538124e-13
"GGT1",1.90891600238299e-16,1.59470875477326,0.381,0.463,5.72674800714898e-13
"IDH1",2.02723434996607e-16,3.03732892126055,0.113,0.138,6.08170304989822e-13
"LOC114673869",2.06538128047063e-16,2.30984506472809,0.278,0.331,6.19614384141188e-13
"PRKCZ",2.06742723788877e-16,3.87658145412461,0.384,0.465,6.2022817136663e-13
"LOC114676384",2.10686350479973e-16,1.19610756534502,0.361,0.45,6.3205905143992e-13
"PIK3IP1",2.15351703751295e-16,1.32099644984706,0.301,0.351,6.46055111253885e-13
"PTPN13",2.16447712139914e-16,3.61280865602065,0.351,0.388,6.49343136419743e-13
"LAMA3",2.30204757868547e-16,3.38884836420872,0.272,0.345,6.90614273605642e-13
"DERA",2.42802066925775e-16,6.29507551671772,0.376,0.443,7.28406200777325e-13
"CD99L2",2.47816233300358e-16,2.41754182916035,0.301,0.37,7.43448699901073e-13
"STRBP",2.67855010313117e-16,-0.457250122320619,0.303,0.337,8.0356503093935e-13
"SH3BP5",2.680158906877e-16,-0.614513195082261,0.122,0.103,8.04047672063101e-13
"SLC16A1",2.7495386612045e-16,2.57693375694437,0.165,0.218,8.2486159836135e-13
"LOC106997683",2.82080896172064e-16,1.87664100903099,0.327,0.406,8.46242688516191e-13
"CREM",2.85608343903277e-16,0.957943999469684,0.343,0.387,8.56825031709831e-13
"UCK2",2.85889959848823e-16,1.89323326152546,0.158,0.17,8.5766987954647e-13
"NDRG1",2.96072986313536e-16,0.875800121402984,0.29,0.35,8.88218958940609e-13
"LOC106994023",2.97471043141762e-16,6.41508111449186,0.338,0.418,8.92413129425287e-13
"GNB5",3.0028670758128e-16,6.08674400142144,0.26,0.332,9.00860122743841e-13
"LOC114673210",3.05042320703346e-16,5.98796960758084,0.273,0.315,9.15126962110038e-13
"SMAD5",3.17183903438088e-16,4.31235092432941,0.242,0.317,9.51551710314264e-13
"GALNT7",3.21666064801648e-16,0.690957842771138,0.348,0.391,9.64998194404945e-13
"ADCY9",3.24027497799394e-16,4.1200792411216,0.312,0.378,9.72082493398181e-13
"FIG4",3.24138392265413e-16,0.664130947168612,0.354,0.409,9.72415176796238e-13
"ACACA",3.25541647988102e-16,-6.04321441849464,0.319,0.361,9.76624943964306e-13
"AGO4",3.27314638721259e-16,3.62174519643614,0.276,0.344,9.81943916163776e-13
"CEP83",3.31597399149239e-16,0.601270562236125,0.386,0.457,9.94792197447718e-13
"SGPP1",3.44779818045336e-16,1.6290636645475,0.259,0.316,1.03433945413601e-12
"MECR",3.48438074248576e-16,7.86533095246924,0.284,0.346,1.04531422274573e-12
"ARSB",3.62728837402981e-16,-1.7602606595916,0.234,0.254,1.08818651220894e-12
"STK38L",3.66903536931012e-16,-0.61753028510755,0.303,0.363,1.10071061079303e-12
"ANXA2",3.68552026500102e-16,1.32532971852424,0.347,0.39,1.1056560795003e-12
"LMTK3",3.72188553581097e-16,3.78838154083664,0.247,0.319,1.11656566074329e-12
"PSMF1",3.73716848557958e-16,0.678787363696328,0.32,0.378,1.12115054567387e-12
"LOC697906",3.75299379450112e-16,4.27975638082985,0.229,0.293,1.12589813835034e-12
"REELD1",3.94358336846805e-16,6.32147570793869,0.387,0.462,1.18307501054042e-12
"PANK1",4.09018298959107e-16,4.89217160490697,0.33,0.4,1.22705489687732e-12
"SAMD12",4.21745997237936e-16,1.70572693669087,0.233,0.267,1.26523799171381e-12
"PIK3CB",4.2782690267447e-16,0.748095640292304,0.295,0.344,1.28348070802341e-12
"LOC106994782",4.35197348029198e-16,5.96286198504741,0.264,0.36,1.30559204408759e-12
"RALGPS1",4.44468285634306e-16,1.79851275397491,0.285,0.314,1.33340485690292e-12
"LOC106997709",4.60001711821026e-16,5.45673575720978,0.429,0.525,1.38000513546308e-12
"NDFIP2",4.91372956967023e-16,6.18843702670966,0.411,0.511,1.47411887090107e-12
"NDC80",4.96580927964732e-16,2.50133731394459,0.271,0.332,1.4897427838942e-12
"PLEKHH1",5.02462220844016e-16,2.03428006115337,0.242,0.304,1.50738666253205e-12
"KLHL29",5.05826084091286e-16,1.96267208637287,0.221,0.273,1.51747825227386e-12
"C6H5orf56",5.24004008013756e-16,1.72483849983585,0.305,0.355,1.57201202404127e-12
"ASB1",5.26569785947895e-16,1.25295975489807,0.258,0.311,1.57970935784369e-12
"NPC1",5.31693379327597e-16,2.42450169946386,0.261,0.309,1.59508013798279e-12
"SEC22A",5.64991082334492e-16,0.924212787071219,0.362,0.434,1.69497324700348e-12
"VKORC1L1",5.98359933042408e-16,5.52014505344629,0.272,0.32,1.79507979912722e-12
"FAM156A",5.99655008500773e-16,4.0558027594577,0.266,0.317,1.79896502550232e-12
"NXN",6.14500919265195e-16,3.88028497314976,0.336,0.374,1.84350275779559e-12
"KIFC1",6.3050963513077e-16,3.61188627411928,0.203,0.24,1.89152890539231e-12
"IL12RB2",6.39655456075149e-16,3.7357089902782,0.13,0.144,1.91896636822545e-12
"NEK10",7.40833250858388e-16,5.93600878786925,0.279,0.309,2.22249975257516e-12
"UCHL3",7.86597980542416e-16,0.360192632919859,0.302,0.371,2.35979394162725e-12
"ADCK1",8.11900326816852e-16,2.44221873194595,0.269,0.33,2.43570098045056e-12
